,Afghanistan,Angola,Albania,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Brunei,Botswana,Central African Republic,Canada,Switzerland and Liechtenstein,Chile,China,Côte d’Ivoire,Cameroon,Democratic Republic of the Congo,Congo,Colombia,Comoros,Costa Rica,Cuba,Cyprus,Czechia,Germany,Denmark,Dominican Republic,Algeria,Ecuador,Egypt,Spain and Andorra,Estonia,Ethiopia,Finland,Fiji,France and Monaco,Gabon,United Kingdom,Georgia,Ghana,Guinea,Equatorial Guinea,Greece,Grenada,Guatemala,Hong Kong,Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iran,Iraq,Iceland,"Israel and Palestine, State of","Italy, San Marino and the Holy See",Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Cambodia,Saint Kitts and Nevis,South Korea,Kuwait,Lebanon,Liberia,Libya,Saint Lucia,Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Madagascar,Mexico,North Macedonia,Mali,Malta,Myanmar/Burma,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,North Korea,Portugal,Paraguay,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Serbia and Montenegro,Sudan and South Sudan,Senegal,Singapore,Sierra Leone,El Salvador,Somalia,Suriname,Slovakia,Slovenia,Sweden,Syria,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Trinidad and Tobago,Tunisia,Türkiye,Taiwan,Ukraine,Uruguay,United States,Uzbekistan,Saint Vincent and the Grenadines,Venezuela,Viet Nam,Yemen,South Africa,Zambia,Zimbabwe,EU27,GLOBAL TOTAL
2009,0.313787408987,0.221441133488,0.087977271519,8.641124071109,5.446106319786,0.191300976514,0.00045691074,6.7399812409784,1.7208739877904,0.9540802917,0.095268786625,2.9593575883788,0.317118490119,0.384406232697,0.967344626415,0.4733589867842,0.89777690092,0.7509434268,0.05924850081,0.0162675097,7.6127996763,0.109539796588,0.146567367226,0.159891669611,15.443692920181,1.432871864409,1.93422415822,192.3758053097,0.850090730059,1.409011391028,0.88220231135,0.13614004772,3.105916642273,0.000108651918,0.190962247962,0.238852344063,0.21634047524282,2.4928943183376,14.222313999857,1.0306281927391,0.682204476938,1.238376212424,0.317636000202,6.797915415997,16.527234544298,0.16150650287029,0.00072137736,1.3617537475969,0.076348276228,17.058968878501,0.402451665254,12.230555161885,0.653516931941,0.76402880619,0.301129318123,0.08407637264,4.130620481619,0.0026631798,0.14350458685,0.141235,0.26515369397,0.47405455591704,1.3995744827925,6.562107847076,19.833434527766,1.1858119617166,8.012297471865,1.549634785522,0.28156631938333,1.2529002352,14.232500451599,0.0982784579,1.135551342779,16.852151651278,1.5392184804171,0.06331,0.0018545769,0.199198376484,9.4777056e-05,14.207417489229,6.129259860343,0.979336503127,0.005072575,1.919961357507,0.0377200005,0.184541640803,0.29435029232048,0.057808769165382,0.34581448291296,0.684136497898,0.0903769876,0.332047829507,9.796726712059,0.2943521648,0.199198376484,0.10437323678493,0.2099009601,0.258457707155,0.272482061655,0.5451320115,0.143902505765,1.92764277919,0.111257958802,0.212855791393,5.049887751585,0.089939069599,1.918233470005,1.4016544455597,1.178480177337,0.693375538735,4.283191972792,0.330442795412,0.382010614416,2.59137610772,0.0273915478,5.8547620590002,1.151469664965,1.8796874147121,0.239837508034,1.16031520383,2.0846010956193,27.28404730971,0.0271499102,21.980585711269,0.889248177042,0.701524718166,0.481673666812,3.998619785077,0.0021962219,0.157009745405,0.600992002336,,0.5934859709225,0.37504520316037,1.2117794679955,1.798781330182,0.214521330206,0.265819910891,13.668145160397,1.46571137916,0.10870924849,0.612251866661,0.541633045055,2.206234166386,21.28885765649,0.69167386648647,0.08727544392,176.57052547757,0.06248574,0.000113237784,4.139188706305,2.94733652021,2.107838610126,6.561216530862,7.90841788e-05,0.237172653093,94.367734618639,776.78392755215
2010,0.311941629374,0.22018710412,0.087510926063,8.740104848504,5.411063022529,0.190756255169,0.00045691074,7.0312546500976,1.8682314593159,1.0375286942,0.094708397643,2.7573424096971,0.315253113242,0.382145058816,0.961654454735,0.48006458928901,0.894439035943,0.7307938938,0.05991259906,0.0201627751,9.0156890911,0.109061701545,0.145705219062,0.158951146419,15.441232195756,1.4335962285266,2.122638432006,230.54232995581,0.845090282854,1.380273345001,0.877012970944,0.135345304841,3.092699803961,0.000108651918,0.18985713575,0.237527777686,0.23321718418702,2.7074990770586,14.126688005305,0.8878669389432,0.678191573305,1.254187829185,0.315794927695,6.854966394423,16.923573950705,0.17980735969663,0.00072137736,1.3381067860622,0.075899174868,17.710162697288,0.400088601486,12.875736964162,0.16096559713,0.759541728656,0.299358000892,0.083581812107,4.501312537678,0.0026631798,0.142854060926,0.14711,0.263593989236,0.57151818203897,1.4992041598252,6.574689724361,23.337987451202,1.159684080434,8.114173815241,1.54607372594,0.31650411329048,1.7890129405,15.332088128754,0.0984284584,1.129049976178,17.936926028228,1.7854667284086,0.07033,0.0018545769,0.198026641309,9.4777056e-05,18.062352747551,6.11948126487,0.973575792946,0.005072575,1.927603095282,0.0377200005,0.18345612014,0.33826640529547,0.060269583963273,0.37177220150216,0.680112234448,0.1061214866,0.330096245961,10.856657464181,0.3631873416,0.198026641309,0.11475946527897,0.2601618825,0.25923640892,0.270879253752,0.5886578991,0.143056033627,2.06051680272,0.110603508997,0.211603719127,5.045710200619,0.089410021734,2.244974377218,1.5240372495169,1.2643200606885,0.703480280414,4.305341258654,0.328499039965,0.379904230181,2.597245609961,0.0273915478,5.797398849915,1.14412017726,2.0172981103053,0.238426727018,1.181526814121,2.0227748446017,28.053190681506,0.0271499102,21.981093463408,0.911370824234,0.697398170428,0.478840338923,4.439124036485,0.0021962219,0.15609273598,0.597457202754,,0.6743525370839,0.38590491577316,1.2152376238741,1.788200438434,0.213259458088,0.264256291685,13.651376602838,1.19302095696,0.108176286343,0.608650446935,0.538447019981,3.091909448017,10.4497981063,0.75519487555926,0.03938971742,183.64230009475,0.065314456,0.000113237784,3.997458428754,2.929999529579,2.095439763976,6.60662251511,7.90841788e-05,0.235777542525,97.519376461089,829.14653286575
2011,0.314093982197,0.221649424107,0.08805472995,8.935008916636,5.471698421531,0.191391452812,0.00045691074,7.9504156578044,1.9285344360519,0.89473736246,0.095361868657,2.9631330639084,0.317428314236,0.384781797915,0.968289733824,0.54005732120257,0.9124728693,0.7129299558,0.06012527406,0.0210814565,8.5299141999,0.109619209428,0.1467105649,0.160047887687,15.738448161819,1.5027972157505,4.209575512732,263.57617732617,0.850921279573,1.349808131729,0.883064230699,0.136272046643,3.117783508726,0.000108651918,0.191145802042,0.239072350143,0.25287505406885,2.8877428591179,14.417945647136,0.85350511133536,0.682870995168,1.280544828708,0.317941795115,6.959539148828,16.278307767302,0.1874363314387,0.00072137736,1.3195447045669,0.076422867552,18.133376528577,0.402844163718,13.459556929624,0.26880953213,0.776694736761,0.301423521819,0.084158514243,4.790885888251,0.0026631798,0.143612632954,0.15322,0.265412748669,0.6315298075118,1.6220265005225,6.601814663604,26.845416423876,1.1669071445722,8.252212397229,1.561150936339,0.33399881939432,2.3719426857,16.312962236525,0.0967934588,1.136631189925,18.191540072565,1.8384234934714,0.0735344649,0.0018545769,0.19939299513,9.4777056e-05,16.418808317413,6.180534195453,0.98029332239,0.005072575,1.954872429895,0.0394386473,0.184721937888,0.385749992919,0.063404650398388,0.3737252689104,0.684804908972,0.1164648246,0.332371979858,11.358833157552,0.3794218313,0.19939299513,0.13755289526921,0.2720157115,0.266432994235,0.272748280771,0.632183788,0.144043101359,2.12222247865,0.111366654159,0.213063751207,5.097515051337,0.090026938747,1.861345733968,1.5372909705791,1.2707592304775,0.634444023271,4.371021804049,0.330765637795,0.382360472256,2.630379767891,0.0273915478,6.3087461566259,1.146284417039,2.1638419841134,0.240071834871,1.276178217285,2.0775050913221,25.97271813146,0.0271499102,22.230475252079,0.914996418606,0.702210119001,0.48214426846,4.448299272356,0.0021962219,0.157162055128,0.601579117188,,0.6847059339036,0.46018064131827,1.1848268508481,1.800538761531,0.214730920631,0.266079616016,13.791375008251,0.85059812226,0.108797775494,0.612850046228,0.542162226514,3.4349258453277,10.637014736862,0.8131895950774,0.020230031285,187.81074564829,0.121637978,0.000113237784,4.084149477986,2.950216096585,2.109897992131,6.717421964666,7.90841788e-05,0.237404370994,99.988355601684,875.51772483591
2012,0.320281128474,0.225853001186,0.089617937266,9.064085143471,5.57710496837,0.193217382759,0.00045691074,8.2783180238045,1.9981484765034,1.0090147842,0.097240341341,3.0500028269503,0.323681138757,0.392361375642,0.987363468708,0.56874501793879,0.888942026494,0.6872114868,0.06028648406,0.0230964968,9.2731061499,0.111221821111,0.149600521257,0.163200572502,15.976302153831,1.604650980178,4.749712682588,298.52903982311,0.867683049226,1.330466627698,0.900459166489,0.138936065362,3.18151896135,0.000108651918,0.1948502087,0.243512378481,0.25889302830863,2.9938197057008,14.497802350535,0.91384011670221,0.696322445517,1.317308908366,0.324113168922,7.126287811398,16.240617002025,0.19742643046515,0.00072137736,1.3256196547879,0.077928276902,18.174997691287,0.4107652784,13.884741787585,0.39507735713,0.787800719647,0.307361082084,0.085816299306,5.162373259174,0.0026631798,0.145793240744,0.159095,0.270640950859,0.7002862467221,1.6862425129536,6.720998922724,30.286496650262,1.1407482681363,8.448577123112,1.594800179109,0.30840280357491,2.5222936816,16.981205481058,0.0951584579,1.158424113769,18.541841672602,1.9353494763396,0.0805631476,0.0018545769,0.20332071142,9.4777056e-05,17.322829126,6.313540313769,0.999603516353,0.005072575,2.002658658722,0.0432083314,0.188360664517,0.4270319609883,0.065949427762528,0.37419025269872,0.698294451315,0.1304905996,0.338913794717,11.050489412418,0.415030598,0.20332071142,0.16315713529446,0.2980159273,0.243847561877,0.278120976801,0.6757096756,0.146880518152,2.22854425055,0.113560399687,0.217260763013,5.209814189744,0.091800323019,1.899546377327,1.4920635528578,1.2613059662524,0.591320609493,4.478974856294,0.337281189959,0.389421167955,2.691265743907,0.0273915478,6.5526469505974,1.164283722803,2.3038774787178,0.244800856843,1.311004889248,2.1138628841351,36.564308096735,0.0271499102,22.731487479569,0.846973539656,0.716042516514,0.491641725099,4.489608566531,0.0021962219,0.160235926285,0.613427950334,,0.7037742020936,0.49227356514754,1.179372903781,1.836006450214,0.218960773093,0.271320952998,14.090524330436,0.81619136886,0.110584293742,0.624922194968,0.55284194487,4.1639248569231,8.545688548777,0.83586489033928,0.00107034515,184.28418786703,0.146080502,0.000113237784,4.268229841876,3.008330575069,2.151459558387,6.820235660213,7.90841788e-05,0.242080854235,102.16645120779,928.52581780471
2013,0.329182522263,0.231900658289,0.091866905975,9.291552201124,6.089282069211,0.195844330512,0.00045691074,8.6538796328821,2.0829231234058,1.0545677789,0.099942886846,3.0725482454942,0.33267703034,0.403266062315,1.014804723524,0.79955255995403,0.895030103582,0.5483093598,0.06033891256,0.024120382,10.103250542,0.113527490995,0.153758290025,0.167736314487,16.456586118285,1.6671579378286,3.464833910458,328.06018152927,0.891798090879,1.390745007157,0.925485135367,0.142768770369,3.271490957478,0.000108651918,0.200179705308,0.249900219435,0.26460688374479,3.1132568050898,14.516188851758,0.8788219456367,0.715674953417,1.36146705281,0.332991888692,7.330498749304,15.834526652373,0.21118999453025,0.00072137736,1.3122544550477,0.08009409048,18.020261628182,0.422161336874,14.259923204408,0.22988479713,0.808011554827,0.315903399041,0.088201348918,5.648861439317,0.0028981798,0.148930465829,0.165205,0.278162725052,0.76167801276023,1.7828197917481,6.909937685841,33.743875195866,1.1732719422379,8.71563347511,1.640708068489,0.32039771318911,3.0714521923,17.705894039868,0.0992289074,1.189777445458,19.151044667952,1.8816935525688,0.0841345726,0.0018545769,0.208971498379,9.4777056e-05,17.4763610929,6.494557194581,1.027384945161,0.005072575,2.064088777124,0.0451237891,0.193595664631,0.4837120476732,0.067266605145916,0.38779315751916,0.717701767917,0.1471119546,0.34832546696,11.881343611867,0.43312418,0.208971498379,0.17430368887937,0.3112271968,0.235954017936,0.2858506416,0.7192355632,0.150962686549,2.35323155773,0.116716520638,0.223298976553,5.356933105728,0.09435167984,2.03049592197,1.6796391598806,1.2555676943596,0.590976677744,4.615758260358,0.34665505494,0.399579346942,2.770820726192,0.0273915478,6.1815199580824,1.221027163484,2.4569218505472,0.251604477138,1.332546721016,2.0107208839741,39.648288285831,0.0271499102,23.436517510129,0.714676389512,0.735943096417,0.505305659852,4.796837449351,0.0021962219,0.164658271071,0.630474792239,,0.7223247713162,0.47844689028472,1.1797994084415,1.887033573846,0.225046222447,0.278861627107,14.496578462718,0.49939958625,0.113154546883,0.642290318632,0.568206774764,4.3564503590922,8.611554068012,0.87707249308737,0.151385320285,183.28223938504,0.152979824158,0.000113237784,4.083748675145,3.093995486572,2.21125390009,7.056290696703,7.90841788e-05,0.248808873789,103.35196155498,972.36870854789
2014,0.358812736416,0.252031587382,0.099353096073,10.067518800968,7.073151539056,0.204588703342,0.00045691074,9.0776660502103,2.1955526602718,1.1480698745,0.10893889812,3.198274322389,0.36262178376,0.439564644696,1.106148810686,0.95908572234132,0.941119709749,0.5723620008,0.06025240906,0.0261469351,10.6876218034,0.121202405543,0.167598304242,0.182834512113,17.59870875701,1.6892407585804,3.965643200252,366.48865326215,0.97207017022,1.569424163847,1.008789435691,0.155526745486,3.559802054125,0.000108651918,0.217920086189,0.271163511749,0.27332807795687,3.2880645930061,14.71670964883,0.82788892765475,0.780093929648,1.460064093848,0.362546613761,7.852400293927,15.790567203567,0.22130150521462,0.00072137736,1.2814702611708,0.087303484147,17.899074167751,0.460095556905,14.320575695501,0.25271632527,0.881069083147,0.344338330481,0.096140482896,5.804271027814,0.0028981798,0.159373388631,0.17108,0.30320056787,0.84644144667807,2.0026317063472,7.468263582973,37.31920596734,1.2384778762384,9.328710963457,1.782265114847,0.28464911717635,2.6372301439,18.244747292612,0.1072854624,1.294143733783,19.76980383444,2.1522676569108,0.0912034175,0.0018545769,0.227781333388,9.4777056e-05,18.98487150748,7.044027619507,1.119861397221,0.005072575,2.22948248439,0.0489150142,0.211021500725,0.5364336939315,0.072638678310916,0.40110074550544,0.782303180307,0.159848061314,0.379654226465,13.451331607809,0.4689364227,0.227781333388,0.17993147577461,0.3373759818,0.233988317373,0.311580485746,0.7795411514,0.164551064496,2.68508846511,0.127222348367,0.243398445373,5.811398691562,0.102844417173,1.63005563908,1.5591292267126,1.3132955738025,0.639578095926,4.970924763611,0.377857996569,0.433393016438,2.992951221008,0.0273915478,6.7249625166984,1.284382528883,2.5687056261526,0.274251770294,1.427366462709,2.3105916728688,37.940639592631,0.0271499102,25.471684889297,0.742046209573,0.802186430086,0.550788976448,5.227833804835,0.0021962219,0.179379013043,0.687218848579,,0.7076715681377,0.52444159275082,1.1813877038223,2.05688828601,0.245302974088,0.303962379406,15.719066151432,0.35296823058,0.121710194167,0.700103824108,0.619351918693,4.7773653080678,9.117487867017,0.85477489281592,0.30170029542,187.96487625471,0.163279918655,0.000113237784,4.113859082501,3.378605225172,2.410292170072,7.557589603031,7.90841788e-05,0.271204530548,105.62580735288,1040.052620579
2015,0.396512663263,0.277645130372,0.108878132505,11.112749820525,7.789780107073,0.215714587134,0.00045691074,9.7863669381976,2.3017092087746,1.1968955318,0.120384949182,3.1726337483735,0.400721927936,0.485749061267,1.222370252922,0.7650861527911,1.065059364865,0.4329755688,0.06034323656,0.0272522224,11.469898636,0.130967572826,0.185207611949,0.202044671165,17.285441761604,1.7097448385631,4.467164897932,321.93900173441,1.074204161248,1.618078987698,1.114781472127,0.171759328023,3.925417986752,0.000108651918,0.240492018428,0.298217816976,0.28801636113901,3.533542093592,15.064362336745,0.65355973911387,0.862057259443,1.579945663603,0.400150492347,8.503650967522,9.4782235563919,0.22656477185291,0.00072137736,1.2182259097835,0.096476334013,17.832084711745,0.508361074462,14.371503478114,0.271442973984,0.969548475237,0.380517462519,0.106241824518,5.895879173792,0.0028981798,0.172660413451,0.176955,0.335057413355,0.93662604942054,2.1760399893099,8.145718526438,40.969118138176,1.2357616729182,10.059687970083,1.960966856174,0.30812596403638,3.9836188169,16.741867081653,0.1116795248,1.426933934607,20.006898028615,2.1409155796282,0.095058782,0.0018545769,0.251713985306,9.4777056e-05,16.56828951996,7.736936893239,1.23752360733,0.005072575,2.435675672007,0.0509827565,0.233193225513,0.63933860599501,0.072797695766186,0.41394022030851,0.864498632919,0.167663415412,0.419515301448,12.970449730738,0.4884684989,0.251713985306,0.18450896844578,0.3516375876,0.267532091392,0.344317792554,0.8124319522,0.18184020244,3.36831513971,0.140589413465,0.268971969027,6.384413575901,0.113650126641,1.8010016775,1.5137470590213,1.3286669507553,0.675830112749,5.411107748852,0.417558981494,0.476415760364,3.270586307909,0.0273915478,5.840054696113,1.404208503182,2.6974278698421,0.303067003759,1.590165017094,2.2444821596015,35.848747531288,0.0271499102,27.998134185524,0.720631782713,0.886470989203,0.608659572733,5.548917128132,0.0021962219,0.198108920686,0.759417015896,,0.7929493752076,0.49915462633938,1.2148699620135,2.273002542828,0.271076595432,0.335899263719,17.259391168157,0.31359754875,0.132595951343,0.773662715777,0.684426318038,4.7080269572883,8.130766559891,0.79757856238783,0.21523450542,188.50151804431,0.170558421499,0.000113237784,4.122932770128,3.748169579354,2.663538051051,8.239023910405,7.90841788e-05,0.299699591842,97.92070841453,1004.9754241142
2016,0.452375560339,0.315598689094,0.122992110001,12.403132434111,8.724628339715,0.232200664932,0.00045691074,10.257323615123,2.3714554700304,1.2166038535,0.13734544697,3.3467753112696,0.457177851132,0.554184076985,1.394584537944,0.78696239933611,1.153771260173,0.4471591908,0.06057200906,0.0284568427,12.3618415293,0.145437363494,0.211300687683,0.230509842785,18.157154861877,1.6091955218624,4.966639876868,337.9580932762,1.225543988764,1.849391027344,1.271838044743,0.195812397581,4.46502818642,0.000108651918,0.273938595202,0.338306259372,0.30739002889644,3.7498366566623,15.262838596265,0.70035386900372,0.983508652861,1.747968505283,0.455871064917,9.568943257626,9.3651378007612,0.23577723388161,0.00072137736,1.1608609882321,0.110068448141,17.599195874428,0.57987981148,14.453677459867,0.289956688097,1.104951978143,0.434126865369,0.121209757404,6.127865771117,0.0028981798,0.192348818871,0.183065,0.382262150899,1.0742747387934,2.0891528962585,9.137340101282,44.49694649665,1.3126899825596,11.078902028541,2.223272231088,0.29450600097279,4.6769644357,17.230794256361,0.1164684856,1.623699425277,21.014217316997,2.3032282642944,0.0992606303,0.0018545769,0.287176841378,9.4777056e-05,14.73755539784,8.752926925309,1.411872776036,0.005072575,2.732934580791,0.0532363286,0.266046774175,0.7786315974409,0.071709739318771,0.43444934240626,0.986293982149,0.17591956707,0.47858053167,13.907794283697,0.5097559417,0.287176841378,0.19478681643135,0.3671808985,0.269195072046,0.39282718892,0.8482786826,0.207458858322,4.05154181387,0.160396431433,0.306866224735,7.223417576961,0.129661781913,1.6140740173161,1.5633717278361,1.3369723154324,0.739029884203,6.042642005656,0.476387004784,0.540165883712,3.673148668343,0.0273915478,5.953532913573,1.589113509352,2.8268150799435,0.345764760581,1.773157957584,2.51648902206,37.317914921511,0.0271499102,31.57078642451,0.747465169065,1.011361926667,0.694410896919,6.090999810709,0.0021962219,0.22586246223,0.866398614176,,0.71361793736045,0.53321231827194,1.2542650736863,2.593235709576,0.309267368256,0.383222613769,19.515090241783,0.33603605577,0.148726214183,0.882660598893,0.780852085512,4.9797778547441,6.894556685181,0.91440239509105,0.12876871542,188.36209853236,0.177989080959,0.000113237784,4.624865316728,4.443381552024,3.038792021133,9.166272614319,7.90841788e-05,0.34192293122,99.612945731665,1053.7428324313
2017,0.507475709809,0.35303403372,0.136913381171,13.774526869765,9.664819754777,0.248461641558,0.00045691074,10.290620404349,2.3866740927019,1.3514402433,0.154074365708,3.21449711574,0.512862928376,0.621684679755,1.564447416332,0.78465521743159,1.276751117835,0.5054713818,0.06074837656,0.0320263541,12.986894400006,0.15970959154,0.237037487129,0.258586352769,17.880845208112,1.5878200595476,5.78336831348,359.13602901526,1.374817431374,2.059333637108,1.426750189001,0.219537047749,4.997331561708,0.000108651918,0.30692849397,0.377847348768,0.32868457841397,3.9584158655134,15.341390712121,0.58277392007593,1.103301762015,1.913744534495,0.510830829585,10.49085133178,7.4893906275236,0.23635951197663,0.00072137736,1.0937385251703,0.123474979797,16.932081029514,0.650422040936,14.46132400814,0.320370136836,1.238943394957,0.487004295099,0.135973324762,6.090132663708,0.0028981798,0.211768408703,0.18894,0.428822369007,1.219958552639,2.0510200177456,10.122814540318,48.114900702074,1.2421737373831,12.099231058439,2.481831698292,0.29701685043042,4.1913939039,17.543800470866,0.1306590581,1.817778297519,21.522707140991,2.5493573751032,0.1117114817,0.0018545769,0.322155493208,9.4777056e-05,15.976949884547,9.755124162155,1.58384139358,0.005072575,3.026594349391,0.0599140776,0.298451746357,0.77132377754457,0.071154941311102,0.42852857140653,1.106426342633,0.196992490889,0.536839285088,15.205232433486,0.5728345495,0.322155493208,0.20107919718700001,0.4132385829,0.290555655368,0.440674236288,0.954499132,0.232727718688,1.6826142875,0.179933003139,0.344243080083,8.051251453431,0.145454822209,1.5957940196234,1.5525656839542,1.3563981331682,0.796434284367,6.666140536536,0.534411793296,0.603045562312,4.070464749843,0.0273915478,6.0462154607664,1.77149383083,3.0042077302172,0.387879523909,1.977525652898,2.7087244438533,46.892974320708,0.0271499102,35.129531563532,0.768551566329,1.134547610443,0.778991379403,6.935321102008,0.0021962219,0.253237053558,0.971919496584,,0.7783420508405,0.52669425460704,1.207391217919,2.909096438802,0.346936687776,0.429899809197,21.740747433785,0.26806091073,0.164636230499,0.990170232313,0.875961259198,5.1369778630488,6.696553974608,1.0387816401229,0.14343335542,189.31252147968,0.19353723707,0.000113237784,5.120001710692,5.419386850238,3.408922303967,10.106746037633,7.90841788e-05,0.383569751578,97.8352023038,1112.4227863971
2018,0.574910306233,0.39884947283,0.153950997775,15.423077130011,10.814205767841,0.268362720688,0.00045691074,10.285786877244,2.4205487401772,1.4168270021,0.174548140688,3.0727624763104,0.581013386882,0.704295642517,1.772334960354,0.79004133042107,1.430221658485,0.5239099878,0.06132036656,0.0330470101,13.533506737219,0.177176726544,0.268535597473,0.292947925153,18.608853356847,1.5638995533914,6.598157555226,379.05536474187,1.557506482298,2.328841485648,1.616340190105,0.248572580413,5.64802921927,0.000108651918,0.347303345976,0.42623990575,0.35100995826915,4.0033807613719,14.468124930316,0.64537433975912,1.249911158397,2.112288651547,0.578093620217,11.677672034112,5.7864740041282,0.23678905604755,0.00072137736,1.0460304401007,0.139882637355,15.381000952625,0.736755505842,14.064898998334,0.338494247364,1.404032789227,0.551718595229,0.154041784742,5.8476353453094,0.0031331798,0.235535164327,0.19505,0.485805315083,1.3476332134229,2.0735743348891,11.325668563628,51.40778383861,0.92771041774326,13.319611665163,2.797401280886,0.31120942599042,4.8774944331,17.995234232143,0.1347166701,2.055302703777,21.408314731557,2.6960061415284,0.1152716435,0.0018545769,0.364964293008,9.4777056e-05,17.658811795437,10.976565524277,1.794306057104,0.005072575,3.382256304581,0.0618234942,0.338110734495,0.61899056429627,0.065324929179787,0.42385646370317,1.253450944159,0.204323557924,0.608139559252,16.19721962511,0.5908710654,0.364964293008,0.1839619733758,0.4264081861,0.31441065267,0.4992320948,0.9848715026,0.263653132696,1.74240969009,0.203842933199,0.389986930025,9.059718191971,0.164783284063,1.2946003378443,1.5738616724656,1.3898695310959,0.901939803085,7.41958546729,0.6054257147,0.680001179358,4.552853781513,0.0273915478,5.890008939604,1.994700916484,3.1116673741636,0.439421886033,2.220872122092,2.7854897075959,53.999215410196,0.0271499102,39.452600167272,0.795024835017,1.285309030257,0.882505632249,7.636990950816,0.0021962219,0.286739592966,1.101061757962,,0.7483345779897,0.50076655050758,1.1421325783583,3.295664192406,0.39303846898,0.487025930097,24.452214197779,0.24944212143,0.184107798067,1.121746437931,0.992361105104,4.9265497780405,8.070306167491,1.3686414580929,0.148731744886,188.69716520111,0.200478609343,0.000113237784,5.715189278916,6.115423618338,3.861908118021,11.237709248967,7.90841788e-05,0.434539426002,93.158458529653,1171.5030752092
2019,0.634376187223,0.439250920316,0.16897528619833,16.887220443527,11.820265902647,0.28591209853933,0.00045691074,10.935187806244,2.3228598380978,1.4954406554,0.19260253785667,2.9298642558956,0.641110539864,0.77714450293367,1.955656529498,1.0167070294131,1.5567396889,0.58550643261292,0.064788410785,0.034978606,14.21058772279,0.19257977778333,0.29631159264767,0.32324900981567,18.513876136583,1.499481663994,7.3084884409907,398.87190100281,1.7186072559813,2.5526342590034,1.783526429431,0.27417699787633,6.2222329634427,0.000108651918,0.38290712182533,0.46891393534133,0.37374174015383,4.028076282089,13.776692498275,0.49589619984378,1.3791957913817,2.289736314195,0.63740799617367,12.699779436809,5.6303836078782,0.23072663003089,0.00072137736,1.0027478615808,0.15435140513567,13.468403257606,0.81288698296867,13.445351986838,0.360844671824,1.5485942174403,0.60878563946567,0.16997510481667,5.4051197165191,0.0032115131333333,0.256493414619,0.20108166666667,0.536054615659,1.4623648828761,2.1178744676973,12.396727320203,54.898587703931,0.91288633783672,14.412849973837,3.07621275579,0.32094983435877,5.1754529718333,18.029082081795,0.14239571853333,2.264758960167,21.894937607959,2.8523120795694,0.122009264,0.0018545769,0.40271439557533,9.4777056e-05,18.022319220595,12.056441734623,1.9799002070287,0.005072575,3.6977831821057,0.065437073433333,0.373083237489,0.62019283543234,0.062754230551078,0.42211768178443,1.3831017145723,0.216543605428,0.67101431185333,17.275425903927,0.62500525423333,0.40271439557533,0.16999545576769,0.45133171893333,0.33664829698302,0.55087019554867,1.0423513527333,0.290924109448,1.8865749708467,0.224927439777,0.43032525035767,9.9514863973277,0.18182766987033,1.2987502053509,1.5748828700241,1.4133586862154,0.98198647986367,8.0890780401027,0.668047959102,0.74786298568933,4.9802762727143,0.0273915478,5.6037171992524,2.191531720918,3.235090092687,0.48487351345767,2.4396388056705,2.7997049087509,48.893365860402,0.0271499102,43.276345876959,0.89626635180569,1.4182550439417,0.97378765208767,8.3330155583773,0.0021962219,0.31628315039267,1.2149433386507,0.0,0.75363321403024,0.47209852078415,1.0993587216042,3.636551408932,0.43369242682933,0.53740148555633,26.84982187432,0.18711662283116,0.20127841364167,1.2377743453157,1.095006034126,5.5087309419815,8.0501527033577,1.6460934512809,0.16076840804133,193.82394244651,0.210452005291,0.000113237784,6.2447876585063,6.9045082979993,4.261364807011,12.24032516798,7.90841788e-05,0.47948603738867,89.740839753583,1220.6834607721
